"raw_name","clean_name","query_name","name_category","n_distinct_groups","group_conflict","taxa_group","usageKey","scientificName","canonicalName","rank","code","status","type","formattedName","matchType","confidence","timeTaken","domain","kingdom","phylum","subphylum","infraphylum","parvphylum","megaclass","class","domainKey","kingdomKey","phylumKey","subphylumKey","infraphylumKey","parvphylumKey","megaclassKey","classKey","value","verbatim_name","verbatim_kingdom","verbatim_phylum","verbatim_class","verbatim_checklistKey","is_alternative","authorship","genericName","specificEpithet","order","family","subfamily","genus","species","orderKey","familyKey","subfamilyKey","genusKey","speciesKey","infraspecificEpithet","subspecies","subspeciesKey","acceptedUsageKey","acceptedScientificName","note","superorder","superorderKey","form","formKey","suborder","infraorder","suborderKey","infraorderKey","subclass","infraclass","subclassKey","infraclassKey","infragenericEpithet","tribe","subgenus","tribeKey","subgenusKey","superfamily","superfamilyKey","series_zoology","supertribe","subtribe","series_zoologyKey","supertribeKey","subtribeKey","is_synonym","final_usageKey","coarsest_rank","match_status"
"Amblyomma cajennense","Amblyomma cajennense","Amblyomma cajennense","full_name",1,FALSE,"invertebrate","CMBN","Amblyomma cajennense Fabricius, 1787","Amblyomma cajennense","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amblyomma</i> <i>cajennense</i> Fabricius, 1787","EXACT",97,8,"Eukaryota","Animalia","Arthropoda","Chelicerata",NA,NA,NA,"Arachnida","CS5HF","N","RT","KZWYC",NA,NA,NA,"CCQKT",FALSE,"Amblyomma cajennense",NA,NA,NA,"7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Fabricius, 1787","Amblyomma","cajennense","Ixodida","Ixodidae",NA,"Amblyomma","Amblyomma cajennense","623CF","BH4",NA,"TH2","CMBN",NA,NA,NA,NA,NA,NA,"Parasitiformes","LV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CMBN",NA,"matched"
"Amblyospiza albifrons","Amblyospiza albifrons","Amblyospiza albifrons","full_name",1,FALSE,"bird","CMSP","Amblyospiza albifrons (Vigors, 1831)","Amblyospiza albifrons","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amblyospiza</i> <i>albifrons</i> (Vigors, 1831)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amblyospiza albifrons",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Vigors, 1831)","Amblyospiza","albifrons","Passeriformes","Ploceidae",NA,"Amblyospiza","Amblyospiza albifrons","3RL","627GF",NA,"THK","CMSP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CMSP","class","matched"
"Amblyospiza sp.","Amblyospiza sp.","Amblyospiza","higher_rank_expected",1,FALSE,"bird","THK","Amblyospiza Sundevall, 1850","Amblyospiza","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amblyospiza</i> Sundevall, 1850","EXACT",98,18,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amblyospiza",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Sundevall, 1850",NA,NA,"Passeriformes","Ploceidae",NA,"Amblyospiza",NA,"3RL","627GF",NA,"THK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"THK","class","matched"
"Amblyramphus holosericeus","Amblyramphus holosericeus","Amblyramphus holosericeus","full_name",1,FALSE,"bird","65ZNN","Amblyramphus holosericeus (Scopoli, 1786)","Amblyramphus holosericeus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amblyramphus</i> <i>holosericeus</i> (Scopoli, 1786)","EXACT",100,18,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amblyramphus holosericeus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Scopoli, 1786)","Amblyramphus","holosericeus","Passeriformes","Icteridae",NA,"Amblyramphus","Amblyramphus holosericeus","3RL","BCZ",NA,"TJC","65ZNN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"65ZNN","class","matched"
"Ammodramus humeralis","Ammodramus humeralis","Ammodramus humeralis","full_name",1,FALSE,"bird","CTL3","Ammodramus humeralis (Bosc, 1792)","Ammodramus humeralis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammodramus</i> <i>humeralis</i> (Bosc, 1792)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammodramus humeralis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bosc, 1792)","Ammodramus","humeralis","Passeriformes","Passerellidae",NA,"Ammodramus","Ammodramus humeralis","3RL","9G6YK",NA,"TWW","CTL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CTL3","class","matched"
"Ammodramus savannarum","Ammodramus savannarum","Ammodramus savannarum","full_name",1,FALSE,"bird","CTL9","Ammodramus savannarum (J. F. Gmelin, 1789)","Ammodramus savannarum","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammodramus</i> <i>savannarum</i> (J. F. Gmelin, 1789)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammodramus savannarum",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. F. Gmelin, 1789)","Ammodramus","savannarum","Passeriformes","Passerellidae",NA,"Ammodramus","Ammodramus savannarum","3RL","9G6YK",NA,"TWW","CTL9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CTL9","class","matched"
"Ammodramus sp.","Ammodramus sp.","Ammodramus","higher_rank_expected",1,FALSE,"bird","TWW","Ammodramus Swainson, 1827","Ammodramus","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammodramus</i> Swainson, 1827","EXACT",98,44,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammodramus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Swainson, 1827",NA,NA,"Passeriformes","Passerellidae",NA,"Ammodramus",NA,"3RL","9G6YK",NA,"TWW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"TWW","class","matched"
"Ammospiza caudacuta","Ammospiza caudacuta","Ammospiza caudacuta","full_name",1,FALSE,"bird","9G43T","Ammospiza caudacuta (J. F. Gmelin, 1788)","Ammospiza caudacuta","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>caudacuta</i> (J. F. Gmelin, 1788)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza caudacuta",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. F. Gmelin, 1788)","Ammospiza","caudacuta","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza caudacuta","3RL","9G6YK",NA,"6299N","9G43T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"9G43T","class","matched"
"Ammospiza caudacuta caudacuta","Ammospiza caudacuta caudacuta","Ammospiza caudacuta caudacuta","full_name",1,FALSE,"bird","BMZC5","Ammospiza caudacuta caudacuta (J. F. Gmelin, 1788)","Ammospiza caudacuta caudacuta","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>caudacuta</i> <i>caudacuta</i> (J. F. Gmelin, 1788)","EXACT",100,15,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza caudacuta caudacuta",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. F. Gmelin, 1788)","Ammospiza","caudacuta","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza caudacuta","3RL","9G6YK",NA,"6299N","9G43T","caudacuta","Ammospiza caudacuta caudacuta","BMZC5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"BMZC5","class","matched"
"Ammospiza caudacuta diversa","Ammospiza caudacuta diversa","Ammospiza caudacuta diversa","full_name",1,FALSE,"bird","BMZC6","Ammospiza caudacuta diversa (Bishop, 1901)","Ammospiza caudacuta diversa","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>caudacuta</i> <i>diversa</i> (Bishop, 1901)","EXACT",100,13,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza caudacuta diversa",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bishop, 1901)","Ammospiza","caudacuta","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza caudacuta","3RL","9G6YK",NA,"6299N","9G43T","diversa","Ammospiza caudacuta diversa","BMZC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"BMZC6","class","matched"
"Ammospiza leconteii","Ammospiza leconteii","Ammospiza leconteii","full_name",1,FALSE,"bird","CVHC","Ammospiza leconteii (Audubon, 1844)","Ammospiza leconteii","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>leconteii</i> (Audubon, 1844)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza leconteii",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Audubon, 1844)","Ammospiza","leconteii","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza leconteii","3RL","9G6YK",NA,"6299N","CVHC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CVHC","class","matched"
"Ammospiza maritima","Ammospiza maritima","Ammospiza maritima","full_name",1,FALSE,"bird","CVHD","Ammospiza maritima (A. Wilson, 1811)","Ammospiza maritima","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>maritima</i> (A. Wilson, 1811)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza maritima",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(A. Wilson, 1811)","Ammospiza","maritima","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza maritima","3RL","9G6YK",NA,"6299N","CVHD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CVHD","class","matched"
"Ammospiza maritima maritima","Ammospiza maritima maritima","Ammospiza maritima maritima","full_name",1,FALSE,"bird","BMZC9","Ammospiza maritima maritima (A. Wilson, 1811)","Ammospiza maritima maritima","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>maritima</i> <i>maritima</i> (A. Wilson, 1811)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza maritima maritima",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(A. Wilson, 1811)","Ammospiza","maritima","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza maritima","3RL","9G6YK",NA,"6299N","CVHD","maritima","Ammospiza maritima maritima","BMZC9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"BMZC9","class","matched"
"Ammospiza maritima mirabilis","Ammospiza maritima mirabilis","Ammospiza maritima mirabilis","full_name",1,FALSE,"bird","BMZCB","Ammospiza maritima mirabilis (A. H. Howell, 1919)","Ammospiza maritima mirabilis","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>maritima</i> <i>mirabilis</i> (A. H. Howell, 1919)","EXACT",100,13,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza maritima mirabilis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(A. H. Howell, 1919)","Ammospiza","maritima","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza maritima","3RL","9G6YK",NA,"6299N","CVHD","mirabilis","Ammospiza maritima mirabilis","BMZCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"BMZCB","class","matched"
"Ammospiza nelsoni","Ammospiza nelsoni","Ammospiza nelsoni","full_name",1,FALSE,"bird","9G74X","Ammospiza nelsoni (J. A. Allen, 1875)","Ammospiza nelsoni","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>nelsoni</i> (J. A. Allen, 1875)","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza nelsoni",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. A. Allen, 1875)","Ammospiza","nelsoni","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza nelsoni","3RL","9G6YK",NA,"6299N","9G74X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"9G74X","class","matched"
"Ammospiza nelsoni nelsoni","Ammospiza nelsoni nelsoni","Ammospiza nelsoni nelsoni","full_name",1,FALSE,"bird","9G8HM","Ammospiza nelsoni nelsoni (J. A. Allen, 1875)","Ammospiza nelsoni nelsoni","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>nelsoni</i> <i>nelsoni</i> (J. A. Allen, 1875)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza nelsoni nelsoni",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(J. A. Allen, 1875)","Ammospiza","nelsoni","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza nelsoni","3RL","9G6YK",NA,"6299N","9G74X","nelsoni","Ammospiza nelsoni nelsoni","9G8HM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"9G8HM","class","matched"
"Ammospiza nelsoni subvirgata","Ammospiza nelsoni subvirgata","Ammospiza nelsoni subvirgata","full_name",1,FALSE,"bird","9G8HN","Ammospiza nelsoni subvirgata (Dwight, 1887)","Ammospiza nelsoni subvirgata","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Ammospiza</i> <i>nelsoni</i> <i>subvirgata</i> (Dwight, 1887)","EXACT",100,14,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Ammospiza nelsoni subvirgata",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Dwight, 1887)","Ammospiza","nelsoni","Passeriformes","Passerellidae",NA,"Ammospiza","Ammospiza nelsoni","3RL","9G6YK",NA,"6299N","9G74X","subvirgata","Ammospiza nelsoni subvirgata","9G8HN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"9G8HN","class","matched"
"Amphispiza bilineata","Amphispiza bilineata","Amphispiza bilineata","full_name",1,FALSE,"bird","D5Z4","Amphispiza bilineata (Cassin, 1850)","Amphispiza bilineata","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amphispiza</i> <i>bilineata</i> (Cassin, 1850)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amphispiza bilineata",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Cassin, 1850)","Amphispiza","bilineata","Passeriformes","Passerellidae",NA,"Amphispiza","Amphispiza bilineata","3RL","9G6YK",NA,"62B8K","D5Z4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"D5Z4","class","matched"
"Amphispizopsis quinquestriata","Amphispizopsis quinquestriata","Amphispizopsis quinquestriata","full_name",1,FALSE,"bird","9GD8N","Amphispizopsis quinquestriata (P. L. Sclater & Salvin, 1868)","Amphispizopsis quinquestriata","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amphispizopsis</i> <i>quinquestriata</i> (P. L. Sclater & Salvin, 1868)","EXACT",100,16,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amphispizopsis quinquestriata",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(P. L. Sclater & Salvin, 1868)","Amphispizopsis","quinquestriata","Passeriformes","Passerellidae",NA,"Amphispizopsis","Amphispizopsis quinquestriata","3RL","9G6YK",NA,"9GBMF","9GD8N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"9GD8N","class","matched"
"Amytornis dorotheae","Amytornis dorotheae","Amytornis dorotheae","full_name",1,FALSE,"bird","D9PX","Amytornis dorotheae (Mathews, 1914)","Amytornis dorotheae","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amytornis</i> <i>dorotheae</i> (Mathews, 1914)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amytornis dorotheae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Mathews, 1914)","Amytornis","dorotheae","Passeriformes","Maluridae",NA,"Amytornis","Amytornis dorotheae","3RL","624L2",NA,"62C8C","D9PX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"D9PX","class","matched"
"Amytornis striatus","Amytornis striatus","Amytornis striatus","full_name",1,FALSE,"bird","D9Q4","Amytornis striatus (Gould, 1840)","Amytornis striatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amytornis</i> <i>striatus</i> (Gould, 1840)","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amytornis striatus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Gould, 1840)","Amytornis","striatus","Passeriformes","Maluridae",NA,"Amytornis","Amytornis striatus","3RL","624L2",NA,"62C8C","D9Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"D9Q4","class","matched"
"Amytornis textilis","Amytornis textilis","Amytornis textilis","full_name",1,FALSE,"bird","KYLR8","Amytornis textilis (Quoy & Gaimard, 1824)","Amytornis textilis","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amytornis</i> <i>textilis</i> (Quoy & Gaimard, 1824)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amytornis textilis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Quoy & Gaimard, 1824)","Amytornis","textilis","Passeriformes","Maluridae",NA,"Amytornis","Amytornis textilis","3RL","624L2",NA,"62C8C","KYLR8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"KYLR8","class","matched"
"Amytornis woodwardi","Amytornis woodwardi","Amytornis woodwardi","full_name",1,FALSE,"bird","D9Q6","Amytornis woodwardi E. J. O. Hartert, 1905","Amytornis woodwardi","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Amytornis</i> <i>woodwardi</i> E. J. O. Hartert, 1905","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Amytornis woodwardi",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"E. J. O. Hartert, 1905","Amytornis","woodwardi","Passeriformes","Maluridae",NA,"Amytornis","Amytornis woodwardi","3RL","624L2",NA,"62C8C","D9Q6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"D9Q6","class","matched"
"Anabacerthia lichtensteini","Anabacerthia lichtensteini","Anabacerthia lichtensteini","full_name",1,FALSE,"bird","DD9CZ","Anabacerthia lichtensteini (Cabanis & Heine, 1860)","Anabacerthia lichtensteini","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Anabacerthia</i> <i>lichtensteini</i> (Cabanis & Heine, 1860)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Anabacerthia lichtensteini",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Cabanis & Heine, 1860)","Anabacerthia","lichtensteini","Passeriformes","Furnariidae",NA,"Anabacerthia","Anabacerthia lichtensteini","3RL","6245S",NA,"62BWH","DD9CZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"DD9CZ","class","matched"
"Anabacerthia ruficaudata","Anabacerthia ruficaudata","Anabacerthia ruficaudata","full_name",1,FALSE,"bird","DD9CW","Anabacerthia ruficaudata (d'Orbigny & Lafresnaye, 1838)","Anabacerthia ruficaudata","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Anabacerthia</i> <i>ruficaudata</i> (d'Orbigny & Lafresnaye, 1838)","EXACT",100,13,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Anabacerthia ruficaudata",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(d'Orbigny & Lafresnaye, 1838)","Anabacerthia","ruficaudata","Passeriformes","Furnariidae",NA,"Anabacerthia","Anabacerthia ruficaudata","3RL","6245S",NA,"62BWH","DD9CW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"DD9CW","class","matched"
